Examinee ID,Group,Inclusion Code,Item.001,Item.002,Item.003,Item.004,Item.005,Item.006,Item.007,Item.008,Item.009,Item.010,Item.011,Item.012,Item.013,Item.014,Item.015,Item.016,Item.017,Item.018,Item.019,Item.020,Item.021,Item.022,Item.023,Item.024,Item.025,Item.026,Item.027,Item.028,Item.029,Item.030,Item.031,Item.032,Item.033,Item.034,Item.035,Item.036,Item.037,Item.038,Item.039,Item.040,Item.041,Item.042,Item.043,Item.044,Item.045,Item.046,Item.047,Item.048,Item.049,Item.050
Examinee.10618,P,Y,A,A,C,C,D,B,C,D,C,D,A,B,A,C,A,C,D,A,A,C,C,C,D,D,D,D,D,C,C,D,C,B,A,B,C,D,D,B,B,C,A,C,C,D,C,D,B,A,B,B
Examinee.10619,P,Y,A,A,D,B,C,B,C,D,C,D,A,B,C,D,A,D,D,A,D,C,B,D,A,D,A,C,D,D,B,C,C,B,A,B,B,D,D,B,B,A,A,C,A,A,A,D,C,B,A,D
Examinee.10620,P,Y,A,A,B,A,B,B,C,A,C,D,A,B,A,B,A,D,D,A,D,D,A,A,B,C,A,C,D,B,B,B,C,C,A,B,B,D,B,D,B,A,B,C,A,B,D,D,B,A,D,D
Examinee.10621,P,Y,A,A,B,A,C,B,C,D,C,B,D,B,A,B,A,D,D,A,C,B,D,A,B,B,A,A,C,D,D,C,B,C,D,B,C,D,D,C,D,B,D,B,A,B,A,D,A,B,D,D
Examinee.10622,P,Y,A,A,B,C,C,B,C,D,C,D,A,B,C,B,A,D,D,A,D,A,A,D,C,B,A,C,D,A,B,D,C,C,A,B,C,D,D,A,B,A,C,C,A,B,A,D,C,A,D,D
Examinee.10623,P,Y,A,B,A,B,A,B,C,D,C,D,B,B,C,B,D,D,D,A,A,C,B,B,B,D,B,A,C,C,B,B,B,C,D,B,C,D,D,B,B,C,A,C,A,C,C,D,C,A,B,A
Examinee.10624,P,Y,A,C,A,B,A,C,B,D,C,B,D,B,A,B,A,D,D,A,A,C,B,C,D,B,A,C,D,C,A,D,B,B,C,B,D,D,B,B,B,A,A,C,A,D,C,D,C,B,B,D
Examinee.10625,P,Y,A,D,A,C,C,A,B,D,B,D,D,B,A,D,A,B,D,A,A,C,B,C,D,B,A,C,C,A,B,C,D,B,D,B,C,D,D,C,D,C,C,C,B,A,C,B,A,B,B,C
Examinee.10626,P,Y,A,B,A,B,C,B,A,D,C,D,A,B,C,B,D,D,D,A,B,B,A,B,A,D,A,C,C,A,B,A,C,A,D,B,C,D,D,B,B,D,C,C,B,D,A,D,B,B,B,C
Examinee.10627,P,Y,A,B,B,B,A,C,B,D,C,D,B,B,C,B,D,D,D,B,A,D,C,B,A,B,A,C,D,C,A,D,C,B,A,B,D,D,D,C,D,C,C,C,B,A,C,A,A,B,B,A
Examinee.10628,P,Y,A,A,B,B,A,C,B,D,C,D,D,B,A,D,D,D,D,A,B,D,C,B,A,B,A,C,A,C,B,D,B,B,A,B,D,B,D,C,C,D,C,C,B,D,A,A,A,B,B,A
Examinee.10629,P,Y,A,A,A,B,C,A,A,D,C,B,B,B,C,C,A,D,D,A,D,B,A,C,C,B,C,C,B,A,B,D,D,C,D,B,C,D,D,C,B,C,C,C,B,D,A,D,B,B,B,C
Examinee.10630,P,Y,A,A,A,B,B,B,A,D,C,D,B,B,A,B,A,D,D,A,B,A,A,C,A,B,A,D,C,B,B,A,A,B,A,B,D,D,C,C,B,D,C,C,B,A,A,D,B,B,A,D
Examinee.10631,P,Y,A,A,B,B,A,B,C,D,C,D,D,B,A,C,D,A,D,A,A,D,A,B,C,B,A,C,C,A,B,A,C,B,A,B,D,D,D,C,B,C,C,C,B,D,A,B,A,B,B,C
Examinee.10632,P,Y,A,A,B,A,B,A,B,D,C,D,A,B,A,B,A,D,D,B,A,A,C,B,A,B,A,D,D,C,B,C,B,B,A,B,D,A,D,A,B,C,D,C,D,D,D,D,C,B,B,C
Examinee.10633,P,Y,A,A,B,A,B,C,B,D,C,D,C,B,A,D,A,D,C,D,A,D,B,C,A,D,D,D,C,C,B,C,B,A,D,B,C,A,D,B,C,A,A,C,D,A,A,B,D,B,B,A
Examinee.10634,P,Y,A,D,A,B,C,B,B,D,C,D,D,B,A,D,A,D,D,B,C,D,B,B,B,D,D,B,C,C,C,A,D,B,A,B,D,B,A,B,B,C,D,C,A,C,B,D,A,A,A,C
Examinee.10635,P,Y,A,B,A,B,C,B,B,D,C,B,A,B,A,C,A,D,D,A,C,D,C,A,A,D,D,D,D,C,B,B,C,C,A,B,B,D,B,C,B,C,B,C,B,A,C,D,C,B,B,B
Examinee.10636,P,Y,A,A,B,C,B,B,B,D,C,B,A,B,C,B,A,D,D,B,B,C,A,C,A,D,A,D,C,C,B,A,D,B,A,B,D,D,D,B,B,C,C,C,B,D,A,D,C,A,B,A
Examinee.10637,P,Y,A,A,B,C,B,B,C,D,C,B,B,B,C,B,A,D,D,B,B,C,A,C,A,D,A,D,C,C,B,A,D,B,A,B,D,D,C,B,B,A,C,C,B,D,C,B,C,B,B,A
Examinee.10638,P,Y,A,A,A,C,B,B,B,D,C,B,D,B,A,B,A,C,D,A,D,D,C,A,B,C,D,C,D,C,A,A,C,B,A,B,C,B,C,D,A,B,D,C,C,A,C,D,A,B,B,C
Examinee.10639,P,Y,A,A,A,C,B,B,B,D,D,B,B,B,C,B,A,D,D,B,D,D,A,D,D,D,A,B,C,C,B,A,C,C,A,B,D,D,D,A,B,C,D,C,A,D,D,A,B,B,D,D
Examinee.10640,P,Y,A,D,C,A,B,C,B,D,C,D,D,B,D,D,C,C,D,A,D,D,D,A,B,D,D,B,C,C,A,A,C,C,A,B,D,D,D,D,A,B,D,C,C,A,A,A,B,B,D,D
Examinee.10641,P,Y,A,A,A,C,A,B,C,D,C,D,A,C,B,B,A,D,D,A,B,C,C,B,B,D,A,A,C,C,B,B,C,C,A,B,C,D,D,C,B,D,C,C,B,A,A,D,A,B,B,C
Examinee.10642,P,Y,A,B,D,B,A,B,C,D,C,D,A,B,A,C,A,D,D,A,A,C,A,C,A,B,A,B,C,C,D,B,B,B,A,B,C,D,D,B,B,D,C,C,A,D,A,D,B,B,B,A
Examinee.10643,P,Y,A,D,B,B,B,C,C,D,C,D,A,B,C,D,C,A,D,A,B,D,C,B,A,B,A,D,D,A,D,C,B,B,A,B,B,A,C,A,A,D,B,B,B,D,D,B,D,B,B,C
Examinee.10644,P,Y,A,A,A,B,C,B,A,D,C,A,B,B,A,B,A,D,D,A,B,C,A,C,A,B,A,D,C,C,B,C,B,A,A,C,D,A,C,D,B,D,C,B,B,A,A,A,D,D,B,D
Examinee.10645,P,Y,A,A,A,B,C,B,A,D,C,B,A,B,A,D,C,D,D,B,D,C,C,C,A,B,A,D,D,C,C,B,C,C,A,B,B,D,A,D,B,A,C,C,B,A,A,D,D,B,A,A
Examinee.10646,P,Y,A,D,C,A,B,A,B,D,C,B,D,B,A,B,B,D,D,A,A,C,D,B,A,D,B,D,C,C,A,B,B,A,B,B,C,D,C,B,B,A,C,C,D,A,C,D,A,B,D,C
Examinee.10647,P,Y,A,A,A,B,C,B,A,D,C,B,A,B,A,B,A,A,D,B,D,C,C,B,B,A,A,D,D,C,C,B,B,A,B,B,D,B,C,D,B,A,C,B,A,A,A,D,D,D,B,D
Examinee.10648,P,Y,A,A,A,B,C,B,A,D,C,C,B,B,A,D,C,D,D,A,B,A,C,B,A,B,C,D,B,C,B,A,B,A,B,B,D,D,A,D,B,D,C,B,B,A,A,D,C,B,B,D
Examinee.10649,P,Y,A,A,A,B,C,B,A,D,C,B,A,B,A,B,A,D,D,A,D,C,A,C,A,D,A,D,C,A,B,A,A,B,A,B,D,B,C,D,B,D,C,B,B,A,A,D,D,B,B,D
Examinee.10650,P,Y,A,B,C,B,B,A,B,D,C,B,D,B,C,D,C,D,D,A,B,C,A,C,B,D,A,D,B,C,B,A,B,A,B,B,D,D,C,D,B,B,C,C,B,B,C,D,D,A,B,D
Examinee.10651,P,Y,A,A,A,B,B,B,A,C,C,B,D,B,B,D,B,D,B,B,D,B,C,C,D,A,C,A,D,B,D,B,C,C,A,C,B,D,B,C,A,C,A,C,A,B,A,D,D,B,A,D
Examinee.10652,P,Y,A,B,A,B,C,C,C,D,C,D,A,B,A,B,A,D,D,A,B,D,C,C,B,D,A,A,C,C,B,D,A,A,A,B,C,D,D,B,B,C,C,C,C,A,A,D,D,B,A,D
Examinee.10653,P,Y,A,A,A,B,C,C,C,D,C,B,C,B,A,B,A,D,D,A,B,C,C,A,A,D,D,D,C,C,B,B,A,B,A,A,D,B,C,B,B,A,C,C,B,D,A,D,C,B,B,A
Examinee.10654,P,Y,A,A,A,B,C,C,C,D,C,D,C,B,A,B,A,D,D,A,B,C,C,A,A,D,D,D,C,C,B,B,A,B,A,A,D,B,C,B,B,A,C,C,B,D,A,D,C,B,B,A
Examinee.10655,P,Y,A,A,A,B,A,A,C,D,C,B,C,B,A,B,C,C,D,A,B,D,C,B,A,D,B,D,C,C,B,C,A,A,A,B,D,D,D,B,B,C,C,B,C,B,A,D,C,B,B,C
Examinee.10656,P,Y,A,B,A,B,A,A,C,D,C,D,A,B,C,B,A,D,D,A,B,C,A,B,A,A,A,B,C,C,D,C,A,D,A,A,D,D,C,B,B,A,C,C,C,B,A,D,B,B,B,B
Examinee.10657,P,Y,A,A,A,B,B,C,C,D,C,D,A,B,A,B,D,C,D,A,B,C,C,A,A,D,B,D,C,C,B,B,A,B,A,A,D,B,C,B,B,A,C,C,B,A,A,D,C,B,B,A
Examinee.10658,P,Y,A,A,B,B,C,A,C,D,C,D,B,B,A,C,D,D,D,B,B,D,C,A,A,D,B,D,D,C,B,C,C,A,D,B,A,D,B,D,B,B,C,C,A,D,A,D,B,A,B,C
Examinee.10659,P,Y,A,A,B,B,C,C,B,A,C,D,D,B,A,D,D,B,B,A,A,C,C,B,A,E,B,D,C,C,B,A,A,A,D,A,A,D,D,B,B,C,D,C,A,D,A,D,A,B,A,B
Examinee.10660,P,Y,A,A,B,B,C,C,B,A,C,D,B,B,A,C,B,B,D,A,B,C,C,B,C,D,B,D,C,C,B,A,A,A,A,B,B,D,C,D,B,A,B,C,C,B,A,D,B,A,D,D
Examinee.10661,P,Y,A,A,B,B,A,C,B,A,C,D,B,D,B,C,A,B,D,A,B,D,C,B,A,D,B,D,C,C,B,C,C,A,D,B,B,A,C,D,B,A,B,C,A,D,A,D,A,C,B,D
Examinee.10662,P,Y,A,A,B,B,A,B,C,D,C,D,A,B,A,C,A,D,D,A,A,C,C,A,A,D,A,D,C,C,B,C,A,B,A,B,D,D,D,D,B,D,C,C,B,A,C,D,A,B,A,A
Examinee.10663,P,Y,A,A,B,A,A,B,B,D,C,D,B,A,B,B,A,D,D,A,B,C,C,A,B,A,A,D,C,D,B,A,C,B,A,B,B,D,D,D,B,D,C,C,A,C,C,D,D,A,B,A
Examinee.10664,P,Y,A,A,B,B,A,B,C,D,C,D,A,B,A,C,A,D,D,A,B,D,C,C,A,D,B,D,A,B,D,C,B,C,D,A,B,D,D,B,B,B,D,B,C,C,A,D,C,A,B,C
Examinee.10665,P,Y,A,A,B,B,A,B,C,D,C,D,A,B,A,C,A,D,D,A,A,C,A,A,A,D,A,D,C,C,B,C,A,B,A,B,D,D,D,D,B,D,C,C,B,C,D,D,D,B,A,A
Examinee.10666,P,Y,A,A,D,B,A,B,B,D,C,D,A,B,C,C,A,D,D,A,A,C,A,D,A,D,A,D,C,D,B,C,D,A,A,B,D,D,D,D,B,D,C,C,B,A,C,D,A,B,B,D
Examinee.10667,P,Y,A,A,B,B,A,B,C,D,C,D,B,B,A,C,A,D,D,A,A,C,C,C,D,D,A,B,D,C,B,A,D,A,D,B,C,D,D,B,B,D,C,C,A,D,A,D,A,B,A,C
Examinee.10668,P,Y,A,A,B,B,A,B,C,D,C,D,B,B,A,C,A,D,D,A,A,C,C,C,D,D,A,B,D,C,B,A,D,C,A,A,C,A,D,D,B,D,C,C,A,A,A,D,A,B,A,C
Examinee.10669,P,Y,A,B,A,C,A,A,C,D,C,D,B,B,C,B,D,D,D,A,B,C,B,D,A,B,A,D,D,D,B,A,D,A,A,B,C,D,D,D,B,D,C,C,C,A,A,D,B,B,A,D
Examinee.10670,P,Y,A,E,B,B,C,B,A,D,C,D,A,B,A,B,A,D,D,B,D,C,D,B,B,D,A,B,D,C,B,C,D,B,B,B,A,D,C,B,B,D,S,C,A,D,A,A,B,B,C,D
Examinee.10671,P,Y,A,A,B,B,A,B,C,D,C,D,B,B,A,C,A,C,D,A,D,C,A,A,D,A,A,C,D,C,B,A,A,C,A,A,C,D,D,D,A,D,B,C,C,A,A,D,A,B,A,D
Examinee.10672,P,Y,A,B,C,B,B,C,C,D,C,B,A,B,C,B,D,D,D,A,B,C,A,C,A,B,A,D,C,B,B,A,A,A,A,B,D,D,D,B,B,D,C,C,B,A,A,A,D,B,B,A
Examinee.10673,P,Y,A,A,C,B,B,C,C,D,C,B,A,B,C,B,D,D,D,A,B,C,A,C,A,B,A,D,C,B,B,A,A,A,A,B,D,D,D,C,B,D,C,C,B,A,A,D,B,B,B,A
Examinee.10674,P,Y,A,A,C,B,B,B,C,D,C,B,A,B,C,B,D,D,D,A,B,C,A,C,A,B,A,D,C,B,B,A,A,A,A,B,D,D,D,D,B,C,C,C,B,A,A,D,B,B,B,A
Examinee.10675,P,Y,A,B,A,A,C,C,C,D,C,B,A,B,C,B,D,D,D,A,B,C,A,C,A,B,A,D,C,B,B,A,A,A,A,B,D,D,D,D,B,A,C,C,B,A,A,D,B,B,B,A
Examinee.10676,P,Y,A,B,C,B,B,C,C,D,C,B,A,B,C,B,C,D,D,A,B,C,A,C,A,B,A,D,C,B,B,A,A,A,A,B,D,D,D,D,B,D,C,C,B,A,A,D,B,B,B,A
Examinee.10677,P,Y,A,A,C,B,B,C,C,D,C,B,A,B,C,B,D,D,B,A,A,C,D,C,A,B,A,D,C,B,B,A,C,A,B,B,D,D,D,B,B,B,A,D,B,D,B,D,B,C,B,A
Examinee.10678,P,Y,A,A,A,B,B,B,B,D,C,D,A,B,A,B,D,C,D,D,D,C,A,D,A,D,A,D,D,D,B,A,C,C,A,B,B,D,C,B,B,C,B,C,B,A,A,B,B,B,A,D
Examinee.10679,P,Y,A,A,A,B,C,B,B,D,C,D,D,B,A,B,D,D,D,A,A,C,C,D,B,D,D,D,C,A,B,A,B,C,A,B,D,D,C,C,B,A,C,C,A,D,C,D,A,B,C,B
Examinee.10680,P,Y,A,B,C,C,C,B,A,D,C,D,A,B,C,A,D,D,D,A,A,C,A,D,D,B,D,A,B,C,C,B,C,A,A,D,A,D,C,B,B,C,C,C,C,A,C,A,C,A,A,A
Examinee.10681,P,Y,A,B,A,C,C,B,A,D,C,D,A,B,C,A,D,D,D,A,B,C,D,D,B,D,D,A,B,C,C,B,A,A,A,D,D,D,C,B,B,D,C,C,D,D,C,D,C,A,A,A
Examinee.10682,P,Y,A,B,A,B,C,B,A,D,C,D,A,B,C,B,D,D,D,B,A,C,A,D,D,D,D,D,C,D,C,C,B,C,C,D,B,D,D,B,C,D,C,C,C,C,C,D,C,B,B,B
Examinee.10683,P,Y,A,D,B,C,C,B,B,D,C,D,B,B,A,B,A,C,D,A,A,D,A,C,D,D,A,A,B,C,C,C,C,A,C,C,D,D,D,C,A,A,D,C,A,C,A,D,C,B,B,B
Examinee.10684,P,Y,A,B,A,B,C,B,A,D,C,D,A,B,C,B,D,D,D,B,A,C,A,C,D,D,A,A,C,B,B,C,D,A,A,B,C,D,B,B,A,D,B,C,B,D,A,D,C,B,B,D
Examinee.10685,P,Y,A,A,A,B,C,B,A,D,C,D,B,B,C,B,D,D,D,A,B,C,A,C,B,B,A,B,C,A,B,B,C,A,A,D,C,A,C,A,A,A,A,D,C,D,C,A,C,A,B,C
Examinee.10686,P,Y,A,B,A,B,C,B,B,D,C,D,A,B,C,B,D,D,D,A,A,D,B,C,B,D,A,A,B,C,C,C,C,A,A,C,A,B,D,B,B,D,C,C,C,B,C,D,D,A,B,D
Examinee.10687,P,Y,A,A,B,B,C,B,A,D,C,D,A,B,C,B,C,D,D,A,A,C,A,C,B,D,A,A,D,C,C,B,C,A,C,D,B,D,D,D,B,C,C,C,B,D,A,D,B,A,B,A
Examinee.10688,P,Y,A,A,A,B,C,B,A,D,C,D,B,B,C,B,D,D,D,A,B,C,B,C,B,D,A,A,C,A,B,D,A,A,C,D,D,D,B,B,B,D,C,C,D,A,B,D,A,C,A,C
Examinee.10689,P,Y,A,A,A,B,A,B,B,D,C,C,A,B,B,C,B,D,D,A,A,C,A,B,A,C,A,D,D,A,B,C,D,C,D,B,D,A,C,D,A,A,A,C,B,A,A,D,B,B,A,C
Examinee.10690,P,Y,A,A,A,B,A,B,B,D,C,C,A,B,B,C,B,D,D,A,A,D,A,B,A,C,A,D,D,A,B,C,D,C,D,B,D,A,C,D,A,A,C,C,B,A,C,D,D,B,B,C
Examinee.10691,P,Y,A,A,B,B,A,B,B,D,C,C,A,B,C,C,B,D,D,A,A,D,A,B,A,C,A,D,D,A,B,C,D,C,D,B,D,A,C,D,A,A,C,C,B,A,C,D,D,B,B,C
Examinee.10692,P,Y,A,A,B,B,A,B,B,D,C,D,A,B,C,B,A,D,D,A,A,D,A,B,A,C,A,D,D,A,B,C,D,C,D,B,D,A,C,D,A,A,A,C,B,A,A,A,B,B,A,C
Examinee.10693,P,Y,A,A,A,B,A,B,B,D,C,D,A,B,C,C,B,D,D,A,A,D,A,B,A,C,A,D,D,A,B,C,D,C,C,A,D,A,C,D,A,A,C,C,B,A,A,D,B,B,A,C
Examinee.10694,P,Y,A,C,A,B,B,A,B,D,C,C,B,B,B,C,B,D,D,A,A,D,A,B,A,C,A,D,D,A,C,C,D,C,D,B,D,A,C,C,B,A,C,C,B,A,C,D,C,B,B,C
Examinee.10695,P,Y,A,B,A,C,C,B,B,D,C,C,A,B,D,C,B,D,D,A,A,D,A,B,A,C,A,D,D,A,B,C,D,C,C,A,D,A,C,D,A,A,C,C,B,A,A,D,C,B,B,C
Examinee.10696,P,Y,A,A,A,C,B,B,B,B,C,C,B,B,D,C,B,D,D,A,A,D,A,B,A,C,A,D,D,A,B,C,D,C,C,A,D,A,C,D,A,A,C,C,B,A,A,D,B,B,B,C
Examinee.10697,P,Y,A,D,A,C,B,B,B,D,C,C,A,B,D,B,B,D,D,B,C,C,A,B,A,C,A,D,D,A,B,C,D,C,C,A,D,A,C,D,A,C,A,C,B,A,A,D,B,B,A,C
Examinee.10698,P,Y,A,B,A,C,C,B,B,B,C,C,B,B,D,C,B,D,D,B,A,D,A,B,A,C,A,D,D,A,B,C,D,C,C,A,D,A,C,D,A,A,C,C,B,A,A,D,B,B,B,C
Examinee.10699,P,Y,A,B,A,C,A,C,C,D,C,D,A,B,C,B,C,D,D,A,B,D,C,D,A,C,A,B,B,C,B,B,A,B,A,C,D,D,D,B,B,A,C,C,B,D,C,D,C,B,B,D
Examinee.10700,P,Y,A,B,A,C,A,B,C,D,C,D,A,B,C,B,C,D,D,A,B,C,A,C,A,A,A,A,C,C,B,B,A,B,A,B,D,D,C,C,B,D,B,C,B,A,A,D,B,B,B,D
Examinee.10701,P,Y,A,B,A,B,A,B,C,D,C,B,A,B,C,B,D,D,D,A,D,C,A,C,D,D,A,A,D,B,B,B,A,B,A,B,D,D,C,C,B,D,C,A,C,B,B,B,A,B,B,D
Examinee.10702,P,Y,A,B,A,C,C,B,C,D,C,D,A,B,C,B,B,D,D,A,B,C,A,D,A,A,A,A,C,C,B,B,A,B,A,B,D,D,C,C,B,D,B,C,B,A,A,D,B,B,B,D
Examinee.10703,P,Y,A,B,A,C,C,B,A,D,C,C,A,B,C,B,B,D,D,A,B,C,A,C,A,D,A,A,D,C,B,B,A,B,A,B,D,D,C,B,B,D,C,C,C,D,A,D,C,B,A,C
Examinee.10704,P,Y,A,B,D,C,C,B,C,D,C,D,A,B,C,C,B,D,D,A,A,C,A,A,A,A,A,A,C,C,B,B,A,C,A,B,D,D,D,B,B,C,B,C,A,A,A,D,C,A,B,D
Examinee.10705,P,Y,A,B,D,C,C,C,C,D,C,C,B,B,C,B,D,D,D,A,B,D,C,D,A,D,D,B,C,B,B,B,D,C,A,B,C,D,C,A,B,A,C,C,B,D,A,D,D,B,A,E
Examinee.10706,P,Y,A,B,A,C,C,B,C,D,C,D,A,B,C,B,B,D,D,A,B,C,A,A,D,A,A,D,D,C,B,C,A,B,A,A,D,D,D,B,B,D,B,C,B,A,C,D,C,B,B,C
Examinee.10707,P,Y,A,B,A,C,D,B,A,D,C,C,B,B,C,B,D,D,D,A,B,C,A,C,D,D,A,A,D,B,B,B,A,B,A,B,D,D,D,B,B,A,C,C,B,D,A,D,C,B,A,C
Examinee.10708,P,Y,A,B,A,B,C,B,A,D,C,D,A,B,A,B,A,D,D,A,B,C,A,C,A,B,D,D,B,B,B,A,A,C,A,C,D,D,C,B,B,D,D,C,A,C,A,D,D,B,B,A
Examinee.10709,P,Y,A,A,B,B,A,B,A,D,C,D,A,B,C,B,A,C,D,A,A,C,B,B,A,D,A,C,D,D,B,A,D,C,A,A,D,D,C,B,B,C,A,C,B,D,D,D,A,B,B,A
Examinee.10710,P,Y,A,A,D,B,A,B,A,D,C,D,D,B,C,C,C,D,D,A,B,C,A,D,B,D,A,D,D,D,B,A,D,A,A,A,D,D,C,B,B,D,C,C,B,D,A,B,A,B,D,A
Examinee.10711,P,Y,A,B,C,B,C,B,C,D,C,D,A,B,A,B,A,D,D,A,B,C,A,C,A,B,D,A,A,D,B,C,D,A,C,D,D,D,C,B,B,D,C,D,A,C,A,C,A,C,D,A
Examinee.10712,P,Y,A,D,B,B,C,C,C,D,C,D,D,B,A,D,A,C,D,A,B,C,B,C,C,D,C,A,C,A,B,A,C,A,C,A,A,D,D,D,C,A,A,C,C,D,A,D,D,B,C,C
Examinee.10713,P,Y,A,B,C,B,C,B,A,D,C,D,A,B,D,C,A,D,D,C,A,B,C,B,C,D,D,C,B,D,B,B,B,C,A,B,D,D,B,B,A,A,A,C,A,D,C,D,C,B,B,C
Examinee.10714,P,Y,A,A,A,B,C,C,C,D,C,D,A,B,A,B,C,D,D,A,B,C,A,C,A,D,D,A,D,D,B,D,D,A,A,B,D,D,D,B,B,D,C,C,B,D,A,D,A,B,B,A
Examinee.10715,P,Y,A,A,A,B,C,C,C,D,C,D,A,B,A,B,A,D,D,A,B,C,A,C,A,A,A,D,B,B,B,A,D,C,A,B,D,D,D,A,B,D,A,C,B,A,A,D,A,B,D,C
Examinee.10716,P,Y,A,C,C,C,D,B,A,D,C,D,A,B,C,D,A,D,D,A,A,D,A,C,A,D,A,A,D,D,A,C,D,A,A,D,D,A,D,D,B,C,A,C,A,A,A,B,A,B,C,A
Examinee.10717,P,Y,A,A,A,B,C,C,C,D,C,D,A,B,A,B,A,D,D,A,A,C,A,A,A,C,D,A,D,C,B,A,D,C,A,B,B,D,C,D,B,D,C,C,A,A,A,D,B,B,B,A
Examinee.10718,P,Y,A,A,A,B,C,B,C,D,C,D,A,B,A,B,A,D,D,A,A,C,A,C,B,A,A,D,C,C,B,A,A,C,A,A,D,D,D,D,B,D,C,C,D,B,A,A,C,B,B,D
Examinee.10719,P,Y,A,A,A,B,B,B,B,D,C,C,D,B,A,C,A,D,D,A,B,C,A,C,B,D,A,A,B,D,B,D,D,A,A,B,D,D,D,C,B,D,C,C,B,B,A,D,B,B,B,A
Examinee.10720,P,Y,A,A,A,B,C,B,A,D,C,D,A,B,A,B,A,D,D,A,B,C,A,C,A,A,A,D,C,C,B,A,B,C,A,B,D,D,C,A,B,D,C,C,B,A,A,A,D,B,B,B
Examinee.10721,P,Y,A,D,A,C,C,B,A,D,C,D,A,B,A,B,A,D,D,A,A,C,A,A,B,D,A,A,D,D,B,B,C,B,A,B,D,D,B,D,B,A,C,C,D,C,A,D,B,A,C,D
Examinee.10722,P,Y,A,A,A,B,C,B,C,D,C,B,A,B,C,D,A,D,D,A,B,C,B,B,C,D,D,D,C,C,B,A,A,C,A,A,D,D,D,D,B,D,C,C,D,B,A,A,A,A,B,D
Examinee.10723,P,Y,A,A,A,C,A,B,C,D,C,A,A,B,A,B,A,D,D,A,B,D,C,B,B,A,A,B,D,C,B,D,D,A,A,C,A,D,B,B,B,C,B,C,A,D,A,D,A,C,B,D
Examinee.10724,P,Y,A,A,A,C,B,B,C,D,C,D,A,B,C,B,A,D,D,A,B,C,C,C,A,C,A,B,D,B,B,D,A,A,A,C,B,D,C,B,B,D,C,C,B,D,A,D,C,B,A,C
Examinee.10725,P,Y,A,D,B,A,C,A,C,D,B,B,A,B,C,B,A,D,D,A,B,D,D,A,B,D,B,B,D,C,D,A,A,B,C,A,A,D,C,B,B,C,B,C,A,C,A,D,C,B,C,C
Examinee.10726,P,Y,A,A,A,B,C,B,C,D,C,D,A,B,C,B,A,D,D,B,D,C,D,C,A,D,C,B,D,C,C,B,C,C,A,C,B,D,D,B,B,A,C,D,B,C,C,B,B,B,D,C
Examinee.10727,P,Y,A,A,A,B,C,B,C,D,C,D,A,B,C,B,A,D,D,A,B,C,A,C,A,D,A,B,D,D,B,D,D,A,A,B,D,D,C,B,B,D,C,C,B,D,A,D,B,B,A,D
Examinee.10728,P,Y,A,A,D,B,C,A,C,D,C,D,A,B,A,D,A,D,D,A,B,C,A,A,B,D,A,A,C,C,B,A,D,C,D,D,B,B,D,D,B,D,C,C,A,A,A,D,B,B,A,A
Examinee.10729,P,Y,A,A,D,B,C,B,A,D,C,D,B,B,A,B,A,D,D,A,A,C,A,D,A,D,A,D,B,C,B,D,A,A,A,C,D,C,D,B,B,D,C,C,B,D,B,D,C,B,C,C
Examinee.10730,P,Y,A,A,D,B,C,A,A,D,C,D,D,B,A,B,A,D,D,B,A,D,A,D,A,D,A,A,C,B,D,C,D,A,A,B,C,D,B,A,B,A,B,C,A,D,C,D,B,B,A,C
Examinee.10731,P,Y,A,B,A,B,C,A,C,D,C,D,A,B,C,B,A,D,D,A,B,C,C,D,B,D,C,D,B,C,C,D,B,C,D,B,D,B,B,D,A,A,B,C,D,D,A,D,B,B,D,C
Examinee.10732,P,Y,A,A,A,B,C,B,C,D,C,D,A,B,C,D,A,D,D,A,B,C,A,D,A,D,A,D,D,C,C,B,D,C,A,B,D,D,D,C,B,D,B,C,A,D,A,D,B,B,D,C
Examinee.10733,P,Y,A,A,A,B,B,B,A,D,C,D,A,B,C,B,A,D,D,A,A,C,A,D,A,D,A,A,C,B,B,A,A,C,A,B,D,D,C,C,B,A,C,C,A,D,A,D,B,B,B,C
Examinee.10734,P,Y,A,A,A,B,C,B,C,D,C,D,A,B,A,C,D,D,D,A,B,C,A,D,B,A,A,D,D,C,B,A,D,A,A,C,B,A,C,B,B,D,C,C,D,D,A,D,A,B,C,C
Examinee.10735,P,Y,A,A,A,B,B,B,B,D,C,D,C,C,A,B,A,C,D,B,A,D,B,C,A,D,A,C,D,C,C,B,D,C,A,B,D,A,A,D,B,D,B,C,A,D,A,A,B,B,C,D
Examinee.10736,P,Y,D,B,A,C,C,C,B,D,C,B,B,B,C,C,C,D,D,B,B,D,B,C,A,A,C,A,C,B,E,A,C,A,D,A,C,A,D,D,B,C,A,C,S,C,D,B,S,B,S,D
Examinee.10737,P,Y,A,A,A,B,B,B,A,D,C,D,A,C,B,C,A,C,D,A,B,B,B,D,C,B,C,D,C,B,B,B,D,C,D,B,C,B,C,A,A,C,C,C,D,C,D,D,B,A,B,D
Examinee.10738,P,Y,A,A,A,B,A,A,B,D,C,B,A,B,A,B,D,D,D,A,B,C,A,C,A,A,A,C,A,A,B,A,D,C,B,C,A,D,C,B,B,A,C,C,B,D,A,D,B,B,A,D
